ID,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,class
2038,1,1,34,1,8.0,,1,,3.0,4
2039,1,1,52,1,5.0,1.0,3,4.0,6.0,1
2040,1,1,79,1,3.0,8.0,1,1.0,6.0,4
2041,1,1,62,1,5.0,1.0,2,3.0,6.0,3
2042,1,0,40,1,7.0,9.0,1,1.0,4.0,1
2043,1,1,42,1,5.0,1.0,2,4.0,6.0,3
2044,1,1,46,1,,1.0,3,3.0,6.0,2
2045,1,0,17,1,9.0,9.0,1,5.0,3.0,2
2046,1,0,32,1,4.0,1.0,1,4.0,6.0,2
2047,1,0,29,1,2.0,9.0,1,3.0,4.0,4
2048,1,1,84,1,6.0,1.0,3,2.0,6.0,4
2049,1,1,45,1,5.0,,3,,6.0,3
2050,1,1,47,1,7.0,,1,2.0,,1
2051,1,1,79,1,3.0,,3,2.0,6.0,2
2052,1,0,32,1,5.0,8.0,1,,5.0,1
2053,1,1,35,1,5.0,4.0,3,7.0,6.0,3
2054,1,1,26,1,4.0,3.0,2,2.0,6.0,2
2055,1,0,27,1,1.0,0.0,1,5.0,4.0,2
2056,1,1,34,1,7.0,0.0,2,3.0,3.0,1
2057,1,0,25,1,4.0,1.0,1,3.0,6.0,4
2058,1,1,38,1,8.0,,2,3.0,3.0,1
2059,1,1,55,1,5.0,1.0,3,4.0,2.0,2
2060,1,0,25,1,5.0,13.0,1,2.0,6.0,2
2061,1,1,30,1,4.0,4.0,1,2.0,6.0,2
2062,1,0,20,1,1.0,0.0,1,2.0,6.0,4
2063,1,1,38,1,4.0,1.0,2,4.0,4.0,1
2064,1,0,50,1,5.0,0.0,1,1.0,6.0,3
2065,1,1,44,1,7.0,0.0,1,4.0,4.0,1
2066,1,0,32,1,8.0,11.0,1,,6.0,4
2067,1,1,61,1,3.0,0.0,1,1.0,6.0,3
2068,1,1,79,1,3.0,,3,2.0,6.0,1
2069,1,1,76,1,6.0,1.0,1,1.0,6.0,4
2070,1,0,28,1,1.0,,1,5.0,4.0,4
2071,1,1,32,1,2.0,7.0,2,5.0,4.0,2
2072,1,0,28,1,5.0,1.0,1,3.0,2.0,1
2073,1,0,19,1,1.0,1.0,1,,6.0,4
2074,1,1,42,1,5.0,1.0,1,2.0,3.0,2
2075,1,0,17,1,1.0,1.0,1,3.0,6.0,4
2076,1,1,52,1,5.0,3.0,2,3.0,6.0,2
2077,1,1,27,1,4.0,3.0,2,3.0,7.0,2
2078,1,0,42,1,4.0,1.0,1,4.0,4.0,1
2079,1,0,30,1,4.0,1.0,1,3.0,6.0,4
2080,1,0,27,1,1.0,,1,2.0,3.0,4
2081,1,1,64,1,5.0,1.0,1,2.0,6.0,1
2082,1,1,32,1,5.0,0.0,2,2.0,6.0,2
2083,1,1,48,1,5.0,0.0,2,6.0,6.0,3
2084,1,0,32,1,1.0,1.0,1,4.0,6.0,3
2085,1,1,52,1,5.0,6.0,2,2.0,6.0,3
2086,1,1,46,1,5.0,7.0,2,4.0,6.0,3
2087,1,0,30,1,4.0,1.0,1,7.0,4.0,4
2088,1,1,51,1,6.0,1.0,3,4.0,4.0,2
2089,1,1,60,1,2.0,2.0,2,2.0,3.0,2
2090,1,0,30,1,1.0,,1,7.0,6.0,4
2091,1,0,29,1,1.0,1.0,1,2.0,3.0,1
2092,1,1,62,1,4.0,,2,2.0,6.0,3
2093,1,1,68,1,6.0,9.0,2,2.0,6.0,2
2094,1,0,28,1,2.0,0.0,1,4.0,3.0,4
2095,1,1,55,1,2.0,1.0,2,5.0,6.0,2
2096,1,1,71,1,5.0,1.0,2,3.0,6.0,2
2097,1,1,87,1,3.0,,1,1.0,2.0,1
2098,1,0,29,1,2.0,1.0,1,4.0,6.0,4
2099,1,0,30,1,1.0,1.0,1,4.0,2.0,2
2100,1,0,40,1,5.0,2.0,1,3.0,6.0,1
2101,1,0,30,1,1.0,9.0,1,7.0,5.0,4
2102,1,0,19,1,1.0,,1,5.0,3.0,4
2103,1,1,25,1,9.0,7.0,3,3.0,4.0,1
2104,1,1,47,1,4.0,,2,5.0,6.0,3
2105,1,0,25,1,1.0,,1,,5.0,4
2106,1,0,19,1,1.0,1.0,1,4.0,6.0,4
2107,1,1,40,1,5.0,4.0,1,4.0,6.0,1
2108,1,0,19,1,1.0,4.0,1,5.0,2.0,4
2109,1,1,62,1,8.0,1.0,1,3.0,6.0,2
2110,1,1,87,1,6.0,1.0,1,1.0,6.0,4
2111,1,0,38,1,2.0,,1,3.0,6.0,2
2112,1,1,54,1,2.0,1.0,3,4.0,6.0,1
2113,1,0,31,1,1.0,,1,,6.0,4
2114,1,0,31,1,4.0,1.0,1,2.0,6.0,4
2115,1,1,37,1,5.0,0.0,2,3.0,6.0,1
2116,1,1,61,1,2.0,1.0,1,1.0,3.0,2
2117,1,0,17,1,1.0,1.0,1,5.0,4.0,4
2118,1,1,66,1,6.0,1.0,3,2.0,6.0,4
2119,1,1,41,1,5.0,9.0,1,2.0,6.0,2
2120,1,0,44,1,2.0,0.0,1,1.0,6.0,1
2121,1,1,45,1,7.0,0.0,2,3.0,4.0,4
2122,1,0,19,1,1.0,2.0,1,4.0,4.0,4
2123,1,1,40,1,2.0,0.0,3,3.0,6.0,1
2124,1,1,34,1,2.0,7.0,2,4.0,4.0,1
2125,1,1,51,1,5.0,6.0,1,2.0,6.0,1
2126,1,1,62,1,5.0,1.0,2,4.0,6.0,2
2127,1,1,50,1,6.0,5.0,1,3.0,2.0,3
2128,1,1,28,1,4.0,0.0,2,2.0,6.0,1
2129,1,0,26,1,7.0,0.0,1,4.0,6.0,2
2130,1,0,36,1,7.0,1.0,1,1.0,4.0,1
2131,1,1,28,1,8.0,,2,2.0,4.0,3
2132,1,0,49,1,5.0,0.0,1,2.0,6.0,1
2133,1,1,73,1,3.0,1.0,1,1.0,6.0,1
2134,1,1,71,1,5.0,3.0,2,3.0,6.0,3
2135,1,1,82,1,3.0,1.0,3,2.0,6.0,2
2136,1,1,36,1,2.0,1.0,2,3.0,3.0,1
2137,1,0,18,1,1.0,0.0,1,3.0,6.0,4
2138,1,0,29,1,5.0,1.0,1,1.0,6.0,2
2139,1,0,45,1,2.0,1.0,1,2.0,1.0,2
2140,1,1,64,1,7.0,1.0,1,2.0,6.0,2
2141,1,1,87,1,3.0,1.0,2,2.0,6.0,3
2142,1,1,42,1,4.0,0.0,2,2.0,5.0,1
2143,1,1,49,1,6.0,9.0,3,3.0,2.0,3
2144,1,0,34,1,5.0,8.0,1,2.0,6.0,4
2145,1,1,66,1,3.0,0.0,1,1.0,3.0,1
2146,1,1,65,1,6.0,0.0,1,1.0,6.0,2
2147,1,0,38,1,5.0,3.0,1,2.0,6.0,3
2148,1,1,45,1,8.0,0.0,2,,6.0,3
2149,1,0,31,1,8.0,8.0,1,1.0,6.0,4
2150,1,0,39,1,5.0,6.0,1,1.0,6.0,2
2151,1,1,87,1,3.0,0.0,3,3.0,6.0,3
2152,1,0,29,1,1.0,8.0,1,5.0,6.0,4
2153,1,0,31,1,4.0,1.0,1,1.0,6.0,1
2154,1,1,42,1,9.0,1.0,1,2.0,7.0,4
2155,1,1,54,1,2.0,3.0,2,2.0,6.0,2
2156,1,1,46,1,5.0,0.0,2,3.0,6.0,3
2157,1,1,72,1,2.0,1.0,1,,,1
2158,1,0,38,1,5.0,,1,1.0,6.0,3
2159,1,0,21,1,1.0,0.0,1,4.0,6.0,4
2160,1,1,38,1,,0.0,2,5.0,4.0,1
2161,1,0,30,1,1.0,0.0,1,7.0,6.0,2
2162,1,0,26,1,1.0,,1,3.0,2.0,4
2163,1,0,18,1,1.0,0.0,1,4.0,6.0,4
2164,1,1,68,1,7.0,0.0,2,2.0,6.0,3
2165,1,1,36,1,7.0,,2,2.0,6.0,2
2166,1,1,44,1,6.0,0.0,3,2.0,6.0,3
2167,1,0,21,1,7.0,1.0,1,3.0,3.0,1
2168,1,0,25,1,7.0,0.0,1,3.0,6.0,2
2169,1,0,38,1,5.0,1.0,1,3.0,7.0,1
2170,1,1,60,1,4.0,1.0,1,2.0,5.0,1
2171,1,1,73,1,3.0,1.0,3,2.0,6.0,3
2172,1,0,28,1,5.0,4.0,1,1.0,3.0,4
2173,1,0,28,1,8.0,5.0,1,1.0,6.0,4
2174,1,0,35,1,6.0,0.0,1,3.0,6.0,4
2175,1,0,62,1,7.0,0.0,1,2.0,6.0,2
2176,1,1,68,1,5.0,0.0,2,5.0,3.0,3
2177,1,1,34,1,5.0,12.0,1,2.0,6.0,2
2178,1,1,80,1,3.0,1.0,1,1.0,6.0,1
2179,1,1,70,1,3.0,1.0,3,2.0,6.0,2
2180,1,0,30,1,1.0,10.0,1,2.0,3.0,3
2181,1,1,40,1,4.0,9.0,2,4.0,,1
2182,1,1,34,1,8.0,1.0,2,3.0,6.0,2
2183,1,0,51,1,5.0,6.0,1,1.0,6.0,1
2184,1,0,18,1,1.0,,1,4.0,3.0,4
2185,1,1,38,1,5.0,0.0,1,1.0,7.0,2
2186,1,1,44,1,5.0,0.0,1,2.0,4.0,2
2187,1,0,18,1,9.0,1.0,1,4.0,6.0,4
2188,1,0,22,1,1.0,2.0,1,5.0,6.0,4
2189,1,1,76,1,3.0,0.0,1,2.0,6.0,4
2190,1,1,83,1,3.0,0.0,1,1.0,6.0,2
2191,1,1,46,1,4.0,1.0,3,4.0,4.0,4
2192,1,0,28,1,4.0,6.0,1,3.0,6.0,1
2193,1,0,34,1,5.0,8.0,1,3.0,2.0,1
2194,1,1,39,1,5.0,14.0,1,2.0,6.0,3
2195,1,0,34,1,1.0,1.0,1,1.0,6.0,4
2196,1,0,19,1,1.0,0.0,1,3.0,2.0,4
2197,1,0,42,1,4.0,0.0,1,2.0,2.0,1
2198,1,1,55,1,6.0,0.0,1,1.0,6.0,4
2199,1,1,52,1,5.0,3.0,1,1.0,7.0,1
2200,1,1,21,1,6.0,1.0,3,3.0,6.0,4
2201,1,1,31,1,1.0,1.0,3,4.0,4.0,4
2202,1,1,50,1,6.0,2.0,3,5.0,6.0,1
2203,1,0,40,1,9.0,1.0,1,,3.0,4
2204,1,1,36,1,7.0,2.0,2,4.0,6.0,1
2205,1,1,54,1,5.0,4.0,2,4.0,6.0,1
2206,1,0,41,1,4.0,3.0,1,2.0,6.0,1
2207,1,0,19,1,1.0,1.0,1,5.0,4.0,4
2208,1,0,41,1,5.0,12.0,1,2.0,4.0,1
2209,1,1,37,1,2.0,1.0,3,5.0,6.0,2
2210,1,0,51,1,2.0,3.0,1,1.0,6.0,1
2211,1,1,47,1,9.0,9.0,1,1.0,6.0,4
2212,1,1,36,1,4.0,5.0,2,2.0,6.0,3
2213,1,0,26,1,7.0,1.0,1,3.0,6.0,2
2214,1,1,47,1,5.0,3.0,2,4.0,6.0,2
2215,1,0,24,1,9.0,5.0,1,2.0,4.0,4
2216,1,0,55,1,7.0,3.0,1,1.0,6.0,1
2217,1,1,67,1,3.0,1.0,1,1.0,6.0,4
2218,1,0,20,1,1.0,0.0,1,4.0,6.0,4
2219,1,1,71,1,3.0,8.0,2,2.0,6.0,4
2220,1,0,42,1,5.0,1.0,1,2.0,2.0,2
2221,1,1,51,1,3.0,8.0,3,2.0,6.0,3
2222,1,1,49,1,6.0,0.0,2,5.0,6.0,2
2223,1,0,40,1,4.0,0.0,1,1.0,4.0,4
2224,1,1,39,1,4.0,8.0,2,2.0,6.0,2
2225,1,0,31,1,1.0,8.0,1,2.0,4.0,4
2226,1,1,56,1,8.0,5.0,3,2.0,6.0,1
2227,1,0,24,1,5.0,13.0,1,2.0,6.0,3
2228,1,1,73,1,3.0,0.0,3,2.0,6.0,1
2229,1,0,37,1,4.0,,1,4.0,6.0,4
2230,1,1,45,1,5.0,0.0,2,2.0,6.0,3
2231,1,0,49,1,5.0,1.0,1,1.0,6.0,4
2232,1,1,49,1,5.0,0.0,2,2.0,3.0,2
2233,1,1,68,1,3.0,0.0,3,2.0,6.0,3
2234,1,0,28,1,5.0,0.0,1,1.0,6.0,1
2235,1,1,83,1,3.0,,3,3.0,6.0,2
2236,1,1,72,1,6.0,1.0,1,,6.0,3
2237,1,1,37,1,6.0,9.0,3,5.0,6.0,2
2238,1,1,81,1,3.0,0.0,1,1.0,6.0,1
2239,1,1,70,1,3.0,0.0,3,,6.0,1
2240,1,1,49,1,2.0,0.0,1,3.0,7.0,2
2241,1,1,55,1,5.0,0.0,3,2.0,6.0,2
2242,1,0,18,1,1.0,4.0,1,3.0,2.0,4
2243,1,1,28,1,6.0,12.0,1,3.0,6.0,2
2244,1,0,25,1,7.0,1.0,1,3.0,6.0,4
2245,1,0,30,1,7.0,1.0,1,5.0,3.0,3
2246,1,1,41,1,5.0,0.0,2,2.0,6.0,1
2247,1,0,32,1,7.0,1.0,1,1.0,6.0,2
2248,1,1,34,1,1.0,1.0,1,5.0,6.0,4
2249,1,1,45,1,2.0,0.0,3,3.0,4.0,1
2250,1,0,66,1,5.0,0.0,1,2.0,6.0,2
2251,1,0,34,1,5.0,7.0,1,2.0,6.0,4
2252,1,0,27,1,7.0,8.0,1,3.0,6.0,1
2253,1,0,42,1,7.0,8.0,1,1.0,4.0,4
2254,1,1,39,1,5.0,3.0,2,,6.0,1
2255,1,1,72,1,5.0,0.0,2,3.0,1.0,3
2256,1,0,20,1,1.0,8.0,1,4.0,6.0,4
2257,1,0,31,1,7.0,1.0,1,3.0,4.0,4
2258,1,0,35,1,,,1,,4.0,4
2259,1,0,31,1,5.0,13.0,1,3.0,6.0,1
2260,1,0,24,1,8.0,14.0,1,3.0,5.0,1
2261,1,0,39,1,5.0,5.0,1,1.0,6.0,1
2262,1,0,18,1,1.0,0.0,1,3.0,6.0,4
2263,1,1,47,1,6.0,5.0,3,5.0,6.0,2
2264,1,0,35,1,5.0,3.0,1,3.0,6.0,3
2265,1,0,26,1,1.0,1.0,1,3.0,6.0,4
2266,1,1,81,1,4.0,0.0,3,2.0,6.0,2
2267,1,0,22,1,1.0,9.0,1,4.0,6.0,4
2268,1,0,29,1,4.0,14.0,1,3.0,6.0,4
2269,1,0,29,1,4.0,8.0,1,4.0,6.0,1
2270,1,0,29,1,1.0,1.0,1,3.0,6.0,4
2271,1,0,27,1,4.0,1.0,1,5.0,6.0,3
2272,1,1,59,1,5.0,0.0,1,2.0,4.0,1
2273,1,1,51,1,5.0,1.0,2,2.0,6.0,3
2274,1,0,18,1,1.0,,1,,3.0,4
2275,1,0,18,1,1.0,0.0,1,2.0,6.0,4
2276,1,1,39,1,6.0,1.0,1,5.0,5.0,4
2277,1,0,37,1,4.0,8.0,1,1.0,6.0,4
2278,1,1,70,1,4.0,1.0,2,2.0,6.0,2
2279,1,0,39,1,2.0,1.0,1,3.0,3.0,2
2280,1,1,67,1,5.0,0.0,3,2.0,6.0,2
2281,1,1,49,1,4.0,,1,4.0,6.0,1
2282,1,0,20,1,1.0,0.0,1,4.0,6.0,4
2283,1,0,28,1,1.0,,1,3.0,6.0,2
2284,1,1,28,1,4.0,0.0,3,1.0,1.0,1
2285,1,1,38,1,2.0,1.0,2,4.0,4.0,2
2286,1,1,40,1,6.0,0.0,1,4.0,6.0,2
2287,1,0,27,1,7.0,,1,1.0,6.0,4
2288,1,0,21,1,1.0,0.0,1,3.0,2.0,4
2289,1,0,34,1,5.0,,1,1.0,6.0,1
2290,1,1,48,1,5.0,3.0,1,2.0,6.0,2
2291,1,1,25,1,1.0,8.0,1,2.0,3.0,4
2292,1,0,32,1,1.0,,1,1.0,4.0,3
2293,1,0,26,1,2.0,0.0,1,2.0,3.0,4
2294,1,0,49,1,4.0,8.0,1,2.0,6.0,1
2295,1,1,36,1,8.0,5.0,1,2.0,4.0,4
2296,1,0,42,1,9.0,0.0,1,2.0,6.0,1
2297,1,0,34,1,4.0,13.0,1,1.0,6.0,4
2298,1,1,49,1,5.0,1.0,1,1.0,6.0,3
2299,1,0,30,1,5.0,7.0,1,1.0,4.0,1
2300,1,1,28,1,2.0,,3,2.0,6.0,4
2301,1,0,19,1,1.0,0.0,1,2.0,6.0,4
2302,1,1,65,1,4.0,1.0,2,2.0,6.0,3
2303,1,1,36,1,1.0,1.0,2,2.0,4.0,1
2304,1,1,51,1,5.0,2.0,2,2.0,6.0,3
2305,1,1,44,1,6.0,7.0,3,5.0,6.0,3
2306,1,0,26,1,1.0,2.0,1,6.0,6.0,4
2307,1,1,45,1,5.0,1.0,3,4.0,6.0,3
2308,1,1,42,1,7.0,9.0,1,1.0,2.0,1
2309,1,0,31,1,7.0,8.0,1,6.0,6.0,3
2310,1,1,86,1,3.0,9.0,1,4.0,6.0,3
2311,1,1,39,1,2.0,,2,5.0,3.0,2
2312,1,0,58,1,5.0,1.0,1,2.0,6.0,2
2313,1,1,62,1,5.0,1.0,2,3.0,6.0,3
2314,1,0,22,1,,0.0,1,8.0,4.0,4
2315,1,1,64,1,3.0,,3,2.0,6.0,1
2316,1,0,46,1,5.0,0.0,1,1.0,6.0,2
2317,1,1,44,1,5.0,9.0,1,2.0,6.0,3
2318,1,1,78,1,3.0,0.0,1,1.0,6.0,4
2319,1,1,64,1,4.0,1.0,3,2.0,6.0,2
2320,1,0,37,1,1.0,0.0,1,2.0,6.0,2
2321,1,1,27,1,1.0,,1,2.0,6.0,4
2322,1,0,19,1,1.0,2.0,1,3.0,4.0,4
2323,1,1,35,1,5.0,1.0,1,2.0,6.0,3
2324,1,0,21,1,1.0,0.0,1,4.0,6.0,4
2325,1,1,55,1,1.0,0.0,3,4.0,7.0,2
2326,1,0,31,1,7.0,5.0,1,3.0,4.0,1
2327,1,0,32,1,1.0,1.0,1,1.0,6.0,4
2328,1,1,67,1,5.0,1.0,3,2.0,6.0,3
2329,1,1,52,1,5.0,,2,3.0,6.0,3
2330,1,1,37,1,5.0,7.0,2,3.0,1.0,2
2331,1,0,21,1,1.0,,1,5.0,2.0,4
2332,1,1,48,1,5.0,0.0,3,4.0,6.0,3
2333,1,1,42,1,5.0,,1,2.0,6.0,2
2334,1,0,32,1,7.0,0.0,1,1.0,3.0,4
2335,1,1,56,1,5.0,1.0,3,2.0,6.0,3
2336,1,1,64,1,3.0,2.0,1,6.0,1.0,4
2337,1,1,49,1,5.0,,3,1.0,,2
2338,1,1,35,1,4.0,0.0,2,2.0,6.0,3
2339,1,1,42,1,2.0,4.0,2,7.0,4.0,1
2340,1,0,17,1,4.0,1.0,1,5.0,2.0,3
2341,1,1,42,1,2.0,1.0,2,2.0,6.0,2
2342,1,1,74,1,3.0,0.0,1,1.0,6.0,1
2343,1,1,26,1,9.0,,3,4.0,6.0,4
2344,1,1,38,1,1.0,11.0,2,2.0,6.0,2
2345,1,1,60,1,5.0,2.0,1,2.0,6.0,2
2346,1,1,72,1,3.0,,1,5.0,1.0,4
2347,1,0,25,1,2.0,0.0,1,5.0,4.0,3
2348,1,1,51,1,5.0,7.0,2,4.0,6.0,2
2349,1,1,49,1,5.0,1.0,1,1.0,6.0,2
2350,1,0,50,1,5.0,1.0,1,1.0,4.0,2
2351,1,1,49,1,5.0,1.0,2,3.0,6.0,3
2352,1,1,52,1,6.0,9.0,3,5.0,4.0,2
2353,1,1,39,1,6.0,5.0,1,4.0,6.0,4
2354,1,1,85,1,3.0,,1,1.0,6.0,4
2355,1,0,25,1,1.0,0.0,1,3.0,5.0,2
2356,1,0,31,1,4.0,9.0,1,4.0,6.0,1
2357,1,0,21,1,1.0,5.0,1,3.0,2.0,4
2358,1,1,35,1,5.0,1.0,2,4.0,6.0,2
2359,1,1,61,1,5.0,4.0,2,3.0,6.0,2
2360,1,1,68,1,7.0,0.0,1,1.0,3.0,1
2361,1,0,38,1,4.0,1.0,1,2.0,4.0,1
2362,1,1,80,1,7.0,0.0,3,2.0,6.0,1
2363,1,0,27,1,1.0,9.0,1,2.0,6.0,4
2364,1,0,27,1,1.0,6.0,1,5.0,2.0,4
2365,1,0,51,1,4.0,1.0,1,5.0,4.0,2
2366,1,1,39,1,5.0,4.0,2,5.0,6.0,2
2367,1,0,67,1,3.0,0.0,1,,6.0,2
2368,1,1,36,1,5.0,0.0,2,2.0,4.0,4
2369,1,0,25,1,9.0,1.0,1,5.0,6.0,4
2370,1,0,30,1,8.0,8.0,1,1.0,6.0,1
2371,1,1,67,1,3.0,0.0,1,2.0,6.0,3
2372,1,1,41,1,5.0,1.0,2,3.0,6.0,3
2373,1,1,55,1,5.0,1.0,2,6.0,5.0,3
2374,1,1,36,1,4.0,1.0,1,2.0,6.0,1
2375,1,1,57,1,5.0,1.0,1,1.0,6.0,4
2376,1,0,32,1,5.0,7.0,1,1.0,6.0,1
2377,1,0,30,1,8.0,8.0,1,1.0,4.0,4
2378,1,0,26,1,1.0,0.0,1,3.0,2.0,2
2379,1,0,24,1,1.0,7.0,1,4.0,4.0,4
2380,1,1,50,1,4.0,1.0,2,2.0,6.0,2
2381,1,1,36,1,2.0,8.0,2,3.0,4.0,4
2382,1,1,68,1,6.0,1.0,2,4.0,6.0,2
2383,1,1,44,1,7.0,1.0,1,1.0,6.0,1
2384,1,1,37,1,5.0,0.0,1,2.0,6.0,3
2385,1,1,50,1,5.0,,2,4.0,2.0,3
2386,1,0,18,1,1.0,0.0,1,4.0,6.0,4
2387,1,0,31,1,1.0,6.0,1,3.0,6.0,4
2388,1,0,30,1,5.0,1.0,1,5.0,6.0,3
2389,1,0,18,1,1.0,13.0,1,3.0,3.0,4
2390,1,1,40,1,4.0,0.0,2,3.0,4.0,3
2391,1,0,38,1,4.0,,1,6.0,3.0,4
2392,1,0,20,1,1.0,1.0,1,4.0,3.0,4
2393,1,0,29,1,1.0,0.0,1,,6.0,4
2394,1,0,22,1,1.0,0.0,1,6.0,3.0,4
2395,1,1,64,1,4.0,0.0,2,2.0,6.0,3
2396,1,0,30,1,6.0,4.0,1,5.0,1.0,4
2397,1,1,73,1,3.0,,1,,6.0,4
2398,1,1,72,1,5.0,1.0,3,2.0,6.0,3
2399,1,1,41,1,7.0,9.0,1,2.0,6.0,3
2400,1,0,46,1,5.0,0.0,1,1.0,3.0,2
2401,1,0,18,1,1.0,0.0,1,5.0,2.0,4
2402,1,1,44,1,6.0,3.0,1,9.0,4.0,4
2403,1,0,24,1,9.0,,1,7.0,2.0,2
2404,1,0,27,1,4.0,0.0,1,3.0,6.0,4
2405,1,1,39,1,5.0,,2,2.0,4.0,3
2406,1,1,39,1,2.0,1.0,1,4.0,3.0,1
2407,1,0,29,1,7.0,8.0,1,,4.0,4
2408,1,1,49,1,2.0,1.0,2,4.0,4.0,2
2409,1,0,25,1,1.0,8.0,1,2.0,6.0,3
2410,1,1,81,1,3.0,0.0,1,1.0,6.0,2
2411,1,1,32,1,1.0,0.0,1,2.0,7.0,1
2412,1,0,49,1,9.0,1.0,1,2.0,7.0,3
2413,1,1,82,1,3.0,0.0,1,1.0,6.0,4
2414,1,0,36,1,5.0,9.0,1,1.0,6.0,2
2415,1,1,36,1,5.0,6.0,2,2.0,3.0,1
2416,1,1,54,1,3.0,1.0,3,3.0,6.0,3
2417,1,1,60,1,5.0,0.0,1,2.0,3.0,3
2418,1,1,38,1,5.0,3.0,1,1.0,6.0,2
2419,1,1,39,1,5.0,0.0,1,2.0,6.0,3
2420,1,1,54,1,5.0,2.0,1,1.0,6.0,2
2421,1,1,49,1,1.0,1.0,2,1.0,6.0,4
2422,1,0,25,1,7.0,13.0,1,3.0,6.0,4
2423,1,0,52,1,5.0,1.0,1,1.0,6.0,3
2424,1,0,27,1,1.0,,1,5.0,6.0,2
2425,1,0,31,1,5.0,7.0,1,3.0,6.0,1
2426,1,0,30,1,9.0,0.0,1,1.0,6.0,4
2427,1,0,29,1,1.0,0.0,1,4.0,6.0,2
2428,1,0,30,1,7.0,0.0,1,4.0,3.0,1
2429,1,1,46,1,5.0,4.0,1,1.0,3.0,1
2430,1,1,48,1,5.0,3.0,2,2.0,6.0,3
2431,1,1,36,1,6.0,1.0,3,3.0,6.0,2
2432,1,1,46,1,5.0,13.0,2,4.0,6.0,3
2433,1,1,51,1,6.0,0.0,3,2.0,6.0,3
2434,1,0,19,1,4.0,,1,7.0,3.0,3
2435,1,1,78,1,3.0,0.0,3,2.0,6.0,2
2436,1,1,46,1,6.0,1.0,3,6.0,6.0,3
2437,1,0,19,1,1.0,1.0,1,4.0,6.0,4
2438,1,0,22,1,1.0,1.0,1,4.0,6.0,4
2439,1,0,28,1,2.0,9.0,1,4.0,4.0,1
2440,1,0,32,1,2.0,10.0,1,1.0,6.0,1
2441,1,0,20,1,1.0,0.0,1,4.0,3.0,4
2442,1,0,17,1,1.0,8.0,1,4.0,6.0,4
2443,1,1,69,1,3.0,0.0,3,2.0,6.0,3
2444,1,1,55,1,5.0,0.0,2,2.0,6.0,3
2445,1,1,41,1,5.0,2.0,2,2.0,6.0,2
2446,1,0,27,1,1.0,1.0,1,2.0,6.0,2
2447,1,1,40,1,6.0,,3,4.0,4.0,2
2448,1,1,80,1,3.0,9.0,1,1.0,6.0,4
2449,1,0,29,1,5.0,9.0,1,2.0,6.0,1
2450,1,1,52,1,3.0,0.0,1,2.0,6.0,4
2451,1,0,25,1,6.0,9.0,1,4.0,6.0,4
2452,1,1,50,1,5.0,1.0,1,3.0,6.0,3
2453,1,0,18,1,5.0,9.0,1,7.0,7.0,2
2454,1,1,74,1,3.0,0.0,3,2.0,6.0,2
2455,1,1,50,1,2.0,0.0,1,1.0,6.0,1
2456,1,1,69,1,8.0,3.0,1,2.0,6.0,2
2457,1,0,37,1,7.0,0.0,1,1.0,6.0,1
2458,1,0,20,1,1.0,0.0,1,4.0,4.0,4
2459,1,1,79,1,3.0,0.0,1,1.0,4.0,2
2460,1,1,18,1,5.0,,3,2.0,4.0,4
2461,1,0,32,1,4.0,1.0,1,1.0,6.0,4
2462,1,1,47,1,4.0,1.0,2,6.0,6.0,3
2463,1,0,32,1,1.0,8.0,1,3.0,,4
2464,1,0,32,1,2.0,0.0,1,3.0,1.0,4
2465,1,0,30,1,1.0,1.0,1,4.0,6.0,3
2466,1,1,47,1,5.0,1.0,2,2.0,6.0,3
2467,1,1,48,1,2.0,1.0,2,8.0,4.0,4
2468,1,1,37,1,5.0,1.0,1,1.0,6.0,2
2469,1,0,38,1,5.0,0.0,1,1.0,3.0,1
2470,1,1,45,1,4.0,2.0,2,2.0,6.0,2
2471,1,1,40,1,5.0,8.0,2,2.0,6.0,3
2472,1,1,30,1,5.0,0.0,3,3.0,4.0,1
2473,1,1,36,1,4.0,8.0,2,2.0,6.0,3
2474,1,1,57,1,2.0,1.0,1,1.0,6.0,2
2475,1,1,48,1,2.0,1.0,2,2.0,6.0,1
2476,1,1,46,1,9.0,2.0,1,1.0,6.0,4
2477,1,0,29,1,1.0,1.0,1,4.0,6.0,4
2478,1,0,40,1,4.0,6.0,1,1.0,6.0,1
2479,1,1,32,1,7.0,0.0,1,2.0,6.0,1
2480,1,0,32,1,1.0,0.0,1,4.0,2.0,2
2481,1,0,26,1,1.0,,1,1.0,6.0,4
2482,1,1,44,1,7.0,8.0,1,2.0,3.0,1
2483,1,1,44,1,8.0,1.0,1,1.0,3.0,2
2484,1,0,34,1,9.0,,1,,3.0,4
2485,1,0,20,1,4.0,1.0,1,4.0,6.0,4
2486,1,0,35,1,5.0,9.0,1,2.0,6.0,1
2487,1,1,55,1,,0.0,1,1.0,4.0,4
2488,1,0,27,1,5.0,0.0,1,5.0,2.0,3
2489,1,1,88,1,3.0,0.0,3,2.0,6.0,1
2490,1,1,47,1,6.0,1.0,3,4.0,6.0,3
2491,1,1,46,1,4.0,0.0,3,5.0,6.0,3
2492,1,0,22,1,1.0,,1,3.0,6.0,4
2493,1,0,17,1,1.0,3.0,1,4.0,6.0,4
2494,1,1,57,1,3.0,2.0,3,2.0,6.0,3
2495,1,1,41,1,4.0,9.0,2,3.0,6.0,1
